dataset_id,image_path,filename,label,group_id,plant_id,dataset_rel_path,label_source,view,width,height,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,entropy,sharpness,dark_ratio,bright_ratio,sha256,split,source_status
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241224_17_00.jpg,ryb_C4_20241224_17_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,213.5562,215.3172,217.6561,36.9527,36.0082,37.9553,215.0668,36.4841,6.0533,100.1902,0.0,0.5505,e73dee1094227dcbc75213a677808fd44538b4c8f3a9d6b0112e8d1843c455cc,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241225_08_00.jpg,ryb_C4_20241225_08_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,234.6668,236.6896,236.1752,38.2105,36.4945,36.9652,235.892,37.0189,4.1703,111.085,0.0,0.8386,bd74bbc0f6d01bdd8dcdac5afdb08010800ec627e574b1700fac08126eb9090e,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241225_09_00.jpg,ryb_C4_20241225_09_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,232.3149,233.9264,233.7912,38.1363,36.9803,37.9267,233.232,37.3749,4.2727,124.2824,0.0,0.7656,6cc3ec36fe3a7fb79a0064d146050e9ec55e056a5578335428fd68854f12c118,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241225_10_00.jpg,ryb_C4_20241225_10_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,212.0698,214.247,216.9687,37.5842,36.3554,38.9872,213.9013,36.9784,6.2476,122.4219,0.0,0.5637,0744ceb31874a8404b8e2ff70c115a4ba5ee7e9410c8fca0ad33f315790d1aa9,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241225_11_00.jpg,ryb_C4_20241225_11_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,228.6168,230.314,229.0448,37.9697,36.5772,39.1793,229.6562,37.2319,5.6266,134.4365,0.0,0.8195,868f5b718b3cc8d38615ecafd399b36234dd2f5bcf4cb667d1d6c09e859efe10,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241225_13_00.jpg,ryb_C4_20241225_13_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,209.6237,215.8202,214.3648,29.9846,29.0245,35.1627,213.7911,29.8385,5.4504,71.916,0.0,0.5779,612102cb1f0966f257cef3383516e5a2c353049959ee48631da9c82ff10a1c38,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241225_14_00.jpg,ryb_C4_20241225_14_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,212.1797,214.5186,214.4712,33.5951,31.7832,36.5214,213.8209,32.7764,5.9774,72.6977,0.0,0.5386,cd640ca8b5e147c296d58c3c9444a61dc6f78370d02c8284d495710f85e96a06,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241225_15_00.jpg,ryb_C4_20241225_15_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,230.0368,231.3121,228.7431,37.0185,35.5507,38.0985,230.6283,36.2368,4.8399,111.0426,0.0,0.7937,576cbac02ff0a9fb6e1c084927b3d5cca770f2c34b7d054576b894be0ad9cf9a,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241225_17_00.jpg,ryb_C4_20241225_17_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,211.9796,213.2986,210.7126,37.0788,35.8597,38.2307,212.6114,36.452,5.9933,110.4698,0.0,0.5279,631e674ff7fc20e45bf961eb14cb4d8673377df577b749f6ef354170c1cdb5f1,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241226_08_00.jpg,ryb_C4_20241226_08_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,229.3891,229.9457,230.6701,38.1252,37.4173,37.7133,229.8195,37.6371,4.8894,83.4643,0.0,0.7841,af480795d94f08175d9e10e1b7697a51ca717de5efece2dff1816e32caa891a6,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241226_09_00.jpg,ryb_C4_20241226_09_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,250.065,250.364,249.16,19.2366,19.0833,20.3947,249.7109,19.2169,1.6696,17.4435,0.0,0.944,abbc8bd7eafb7a8dba00efc6b2c5b24f5bbb643d4b949947b3af3bd5cea43b10,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241226_10_00.jpg,ryb_C4_20241226_10_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,231.5691,232.9622,229.262,36.3425,34.9147,37.9135,232.0769,35.6224,4.8755,113.56,0.0,0.7987,d3edc4ca6c7bf8ad54287fbbec758968928708d0bae2ca8cde0cfebc2fe718c6,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241226_11_00.jpg,ryb_C4_20241226_11_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,228.337,230.5028,226.8527,37.2491,35.4542,38.6106,229.4334,36.2806,5.2668,114.9788,0.0,0.7777,c0be5b30a4bdaddd302ec71929f92e896dbeadabcd2c1ef2b06790b7db7bf3f4,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241226_12_00.jpg,ryb_C4_20241226_12_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,221.08,222.6257,219.9543,37.2874,36.2182,40.2337,221.8576,36.935,6.0565,117.1712,0.0,0.6785,5414f50bd54ccba1381159c111b8ddb079a45984d1ae3354a28e92b7aaf766a2,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241226_16_00.jpg,ryb_C4_20241226_16_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,211.5493,212.7179,209.7178,37.965,36.7151,39.397,212.0342,37.3391,6.1548,117.5458,0.0,0.5136,1f26384563f8c182ddd3d2ddba7e98a47ff1604c01a6df9e68a0c7092cea9f49,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241227_09_00.jpg,ryb_C4_20241227_09_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,234.0994,234.8285,229.8277,35.447,34.9129,38.1373,233.9488,35.3889,4.7314,126.5513,0.0,0.8034,28397689386114ef031f53617aa9211ebd705501f8a5c4d4be89a9c8b42ebd5c,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241227_11_00.jpg,ryb_C4_20241227_11_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,231.7622,233.8332,230.0258,36.4506,34.7062,37.8841,232.7195,35.5134,4.9348,125.9735,0.0,0.7932,b58f7952cb2d0361f85fc0e914c337ed0a7996d089b9fd496821ff0f988989d2,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241227_12_00.jpg,ryb_C4_20241227_12_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,221.8817,225.6584,223.0306,36.8632,36.0579,39.2438,224.2312,36.5758,5.757,119.0291,0.0,0.7194,f329e0358089607299c1634269a594e58128bd8b1131e185a780b699c49860fc,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241227_15_00.jpg,ryb_C4_20241227_15_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,221.3071,224.1195,221.8748,37.0861,35.4159,38.8959,223.0291,36.2181,6.035,107.3791,0.0,0.7087,559c0aeeb77eef54007f63d9fe52c838b80e2448d5eb897a3f9709a5822f6428,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241227_16_00.jpg,ryb_C4_20241227_16_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,217.9656,222.354,217.7424,36.2923,36.1442,40.0573,220.5189,36.5365,6.056,118.3773,0.0,0.6644,aa15a07f00a563dc3040ecb0acbd065ff5e5ae4bf85e66c6088ae17049200edd,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241227_17_00.jpg,ryb_C4_20241227_17_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,213.437,215.5109,216.8776,39.0252,37.1378,40.2827,215.0545,38.0157,6.2981,131.0055,0.0,0.5589,dd3c77c3c6255f97419e0479fbcce5ae0579e6161c2e59ceefd840c423212227,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241228_09_00.jpg,ryb_C4_20241228_09_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,249.6397,250.0321,248.3694,19.5249,19.2769,21.243,249.3108,19.5052,1.8765,20.9644,0.0,0.9405,f0b7ed3977aa3a883ad869e4552dd3e3380a57312c2ba9ba1b32755915ec98c7,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241228_11_00.jpg,ryb_C4_20241228_11_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,212.5882,215.3291,214.207,37.6216,35.9193,39.8273,214.3909,36.8065,6.2652,141.5964,0.0,0.5819,2743faaafd84d0ffd1893e941a17f3bcdbda00905e2b48060a7c46f66c179bda,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241228_12_00.jpg,ryb_C4_20241228_12_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,224.9225,227.2025,221.4194,38.3899,36.4161,40.5629,225.8634,37.4127,5.6398,142.1186,0.0,0.7454,714f8c09a90e25a451d3c9ad99e7a6ffb7c51abbfbbafbc72aed7d400b3b5474,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241228_13_00.jpg,ryb_C4_20241228_13_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,220.1196,223.3363,220.7509,37.2719,35.9336,39.3389,222.098,36.6343,5.97,126.3782,0.0,0.7012,3f0209bef0285e24b18aae36469be837b2e7f9ff7451f481a158c3c39cc36c12,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241228_15_00.jpg,ryb_C4_20241228_15_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,216.3483,218.2147,214.3687,38.3335,36.5134,40.0342,217.2086,37.3724,6.3224,123.1327,0.0,0.6027,58d7ed2b4cfe706851503324fc500731bd29d02408ef2b71acecc88ed8db44a0,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241228_16_00.jpg,ryb_C4_20241228_16_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,209.2347,211.3961,208.9904,37.0085,35.0933,39.6528,210.4878,36.1014,6.2252,118.9739,0.0,0.483,06a7e531a49a8a278f0efbc4afdd81f02fad82064aebefa5b78ed322a4fd2074,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241228_17_00.jpg,ryb_C4_20241228_17_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,210.9176,214.3348,210.6531,39.0821,37.9404,40.51,212.8994,38.5225,6.4429,142.5565,0.0,0.5399,523c16f8c7ed86aea0fd55c5e0b659591256635ee2544bab921c3477cd588a88,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241229_08_00.jpg,ryb_C4_20241229_08_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,227.1739,229.6416,227.4139,40.9458,39.4693,40.8969,228.5857,40.0389,5.2857,157.2985,0.0,0.7713,383a24e91674c534cca14c8b253ff80b348b704bd184f93b1e8bb6643a991d9c,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241229_10_00.jpg,ryb_C4_20241229_10_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,210.3087,213.7498,211.5497,40.2994,38.6716,42.0294,212.4707,39.476,6.5136,194.286,0.0,0.6013,34e7bdf73ea381047e4e4cc0b30fb4ddfd8bddf9774fa63a5779ebc952bb3ae6,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241229_12_00.jpg,ryb_C4_20241229_12_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,223.7505,225.8905,219.377,38.4475,36.719,41.4077,224.5304,37.6873,5.8969,162.0674,0.0,0.7417,04604a7daeab4f6bfb9d7cb3bfb047e3d0003ca2c6187800534d6fb463066ed4,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241229_13_00.jpg,ryb_C4_20241229_13_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,211.1944,217.0686,210.076,32.8674,31.8477,38.6489,214.5163,32.7349,6.1463,100.4106,0.0,0.6339,60adc1ceaaab25b324c2cbc30479024f0fdee44f6cec4cdc89613db6abf25eba,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241229_15_00.jpg,ryb_C4_20241229_15_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,205.0339,209.4581,207.1715,37.8431,35.4162,39.9737,207.8759,36.5486,6.4873,124.9395,0.0,0.4581,b3397cef48d8b9f8347e4e1c1199cf0ae2e43e3220a7a3da7ffddcac19b70e20,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241229_17_00.jpg,ryb_C4_20241229_17_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,205.5623,207.399,204.4476,38.5029,37.0424,39.6821,206.5231,37.7289,6.4986,143.3137,0.0,0.4286,c2c67d48895c8869a6b8ac82dfe221715c5ad537c8e6451156d61583b3d4ae6d,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241230_09_00.jpg,ryb_C4_20241230_09_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,220.6936,221.9957,215.5632,40.6867,39.2116,42.1792,220.8629,39.9306,6.0877,209.0937,0.0,0.694,f8e4c3c154315a38d014a44fa1baefeff0753615311d8614e043fef6f35fd575,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241230_11_00.jpg,ryb_C4_20241230_11_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,220.276,224.155,219.892,40.9887,39.2406,43.3627,222.4817,40.1368,5.9895,217.5361,0.0,0.7356,83091611a8f81452306a72d49cdb085a4b61cccc6b3ddb80fb7debdb70e64a07,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241230_12_00.jpg,ryb_C4_20241230_12_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,208.457,212.4662,209.9032,38.5703,36.4083,40.8327,210.983,37.4624,6.5842,147.3925,0.0,0.5459,e4cadd8021ae5ac4769b5cebe6b1cab1d95ac0b417f05e108dbd0193c76b6d41,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241230_13_00.jpg,ryb_C4_20241230_13_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,207.7993,211.312,204.4124,36.639,34.877,39.4622,209.4806,35.8117,6.6064,134.0741,0.0,0.511,a62f203823a783bc919d82a8f7d0b6c3bba7f26dfc64fdca943a2ebf5b69e0b6,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241230_14_00.jpg,ryb_C4_20241230_14_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,216.2616,220.1909,216.2741,38.9494,36.6067,40.8812,218.5699,37.6758,6.3182,156.1628,0.0,0.6454,a778e260eafae23a259f75740d90fa7aaa7336a6b5f849f3906bc7774590d671,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241230_15_00.jpg,ryb_C4_20241230_15_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,213.7246,217.5815,211.6224,39.1161,36.9075,41.7299,215.7528,37.9921,6.4602,165.52,0.0,0.6063,4df8bfbd9b0f3f9a2e130922a6ccdb39e62209ecc06a11bdfafb454d4290ac77,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241230_16_00.jpg,ryb_C4_20241230_16_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,201.9294,206.8774,206.5368,37.3442,36.9555,40.2369,205.3667,37.369,6.631,159.5662,0.0,0.4237,795f1cb568b8a5f2faaac3641e95f57324b2b84a784185230479b79d26423617,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241230_17_00.jpg,ryb_C4_20241230_17_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,199.4587,203.2636,202.2261,38.0602,36.5818,39.862,202.0014,37.3331,6.6219,164.4492,0.0,0.3462,2c7868964cbed6ce76e076e6a695b95566ec348516e688b7beac39456fdf9907,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241231_08_00.jpg,ryb_C4_20241231_08_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,249.729,249.729,249.729,25.6533,25.6533,25.6533,249.2205,25.6492,0.6859,33.4966,0.0,0.9505,154bd9badd4b1ae281a8224aa22a4617bbaf3fa65485f217f8cd16798137d7c6,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241231_09_00.jpg,ryb_C4_20241231_09_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,219.9873,222.2533,220.2011,40.5569,38.991,41.0563,221.334,39.6511,6.0053,196.3376,0.0,0.7002,305504c0197c95f4b5e1024b5337e751acb3439ab58a19336db0a4a7fba1c785,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241231_10_00.jpg,ryb_C4_20241231_10_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,207.4388,211.2473,210.4231,41.5289,39.4105,43.0297,210.0045,40.3829,6.5864,235.884,0.0,0.5982,4598b301dccb7dc6db4ac7f02865683ceba3119b0d34b70085fd9b3c0d2d4232,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241231_12_00.jpg,ryb_C4_20241231_12_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,202.7686,206.3831,200.1487,37.6841,35.07,40.4396,204.5778,36.3378,6.5582,112.5686,0.0,0.451,ff8f41f6a3c56f046a3556d04c5c1aaf0138774ff108cfeb9972fa2a6523ea3e,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241231_14_00.jpg,ryb_C4_20241231_14_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,208.2888,212.5564,206.5994,39.8351,37.0189,42.1502,210.5958,38.321,6.6297,157.1043,0.0,0.5464,3098926978336374ac97d14468ae30d290d384e50e1df4d19ebd07d9da256549,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241231_16_00.jpg,ryb_C4_20241231_16_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,216.4431,220.5906,211.6386,40.2709,37.3321,42.06,218.3283,38.6323,6.2779,175.9322,0.0,0.6383,86877509e92924b972d37f4ebabc89b3a09cc65a1ce8c55c334efa8ab37707e5,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C4/ryb_C4_20241231_17_00.jpg,ryb_C4_20241231_17_00.jpg,growth_time_series,DS-090|C4|growth_time_series,C4,dataset/acquisition/acquired/DS-090/Hemp_growth/C4,path-derived,whole-plant,273,552,0.4946,246.7213,247.6396,244.6769,21.4118,20.9581,23.3702,246.6534,21.2475,2.8531,34.6371,0.0,0.9265,26f9fb04fc202bb04baa58c39542a099cc571f170fb2af4d646781f8a0e898f8,train,public-reference-or-acquired
